train_no,train_name,origin_station,destination_station,off_day,station_order,station_name,arrival_time,departure_time,journey_day,page_number
57,Ishwardi Commuter,Ishwardi Jn,Rohanpur,Wednesday,10.0,Lalitnagar,10:08,10:08,1.0,30.0
57,Ishwardi Commuter,Ishwardi Jn,Rohanpur,Wednesday,11.0,Amnura Jn,10:22,10:22,1.0,30.0
57,Ishwardi Commuter,Ishwardi Jn,Rohanpur,Wednesday,12.0,Nachol,10:38,10:38,1.0,30.0
57,Ishwardi Commuter,Ishwardi Jn,Rohanpur,Wednesday,13.0,Rohanpur,11:10,,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,1.0,Rohanpur,,17:10,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,2.0,Nachol,17:25,17:25,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,3.0,Amnura Jn,17:40,17:40,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,4.0,Lalitnagar,17:53,17:53,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,5.0,Kankanhat,18:03,18:03,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,6.0,Rajshahi,19:00,19:00,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,7.0,Sardah,19:27,19:27,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,8.0,Arani,19:45,19:45,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,9.0,Lokmanpur,19:54,19:54,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,10.0,Abdulpur Jn,20:04,20:04,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,11.0,Azimnagar,20:15,20:15,1.0,30.0
58,Ishwardi Commuter,Rohanpur,Ishwardi Jn,Wednesday,12.0,Ishwardi Bypass,20:40,,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,1.0,Bonarpara Jn,,07:00,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,2.0,Badiakhali,07:13,07:13,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,3.0,Trimohoni,07:23,07:23,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,4.0,Gaibandha,07:36,07:36,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,5.0,Kupatola,07:48,07:48,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,6.0,Kamarpura,08:10,08:10,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,7.0,Naldanga,08:21,08:21,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,8.0,Bamandanga,08:34,08:34,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,9.0,Hasanpur,08:43,08:43,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,10.0,Choudhurani,08:52,08:52,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,11.0,Pirgacha,09:04,09:04,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,12.0,Annadanagar,09:17,09:17,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,13.0,Kaunia Jn,09:50,09:50,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,14.0,Mirbag,10:03,10:03,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,15.0,Rangpur,10:40,10:40,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,16.0,Shyampur,10:57,10:57,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,17.0,Auliyaganj,11:06,11:06,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,18.0,Badarganj,11:17,11:17,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,19.0,Kholahati,11:30,11:30,1.0,30.0
59,Ramsagar Mail,Bonarpara Jn,Parbatipur Jn,,20.0,Parbatipur Jn,11:50,,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,1.0,Parbatipur Jn,,15:15,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,2.0,Kholahati,15:19,15:19,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,3.0,Badarganj,15:51,15:51,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,4.0,Auliyaganj,16:01,16:01,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,5.0,Shyampur,16:19,16:19,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,6.0,Rangpur,16:37,16:37,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,7.0,Mirbag,16:52,16:52,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,8.0,Kaunia Jn,17:23,17:23,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,9.0,Annadanagar,17:41,17:41,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,10.0,Pirgacha,18:05,18:05,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,11.0,Choudhurani,18:35,18:35,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,12.0,Hasanpur,18:44,18:44,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,13.0,Bamandanga,18:54,18:54,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,14.0,Naldanga,19:06,19:06,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,15.0,Kamarpura,19:17,19:17,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,16.0,Kupatola,19:27,19:27,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,17.0,Gaibandha,19:42,19:42,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,18.0,Trimohoni,19:52,19:52,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,19.0,Badiakhali,20:02,20:02,1.0,30.0
60,Ramsagar Mail,Parbatipur Jn,Bonarpara Jn,,20.0,Bonarpara Jn,20:20,,1.0,30.0
61,Dinajpur Commuter,Lalmonirhat,Birol,,1.0,Lalmonirhat,,06:30,1.0,30.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,1.0,Dhaka,,04:45,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,2.0,Tejgaon,04:58,04:58,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,3.0,Dhaka Airport,05:16,05:16,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,4.0,Tongi Jn,05:26,05:26,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,5.0,Joydebpur,05:43,05:43,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,6.0,Rajendrapur,05:59,05:59,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,7.0,Shripur,06:18,06:18,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,8.0,Satkhamair,06:33,06:33,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,9.0,Kaoraid,06:53,06:53,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,10.0,Mashakhali,07:09,07:09,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,11.0,Gafargaon,07:24,07:24,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,12.0,Dhala,07:40,07:40,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,13.0,Aulianagar,07:54,07:54,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,14.0,Fatemanagar,08:10,08:10,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,15.0,Mymensingh,08:55,08:55,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,16.0,Gauripur Jn,09:34,09:34,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,17.0,Shyamganj Jn,09:48,09:48,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,18.0,Jhalshuka,10:03,10:03,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,19.0,Purbadhala,10:14,10:14,1.0,29.0
49,Balaka Commuter,Dhaka,Jaria Janjail,,20.0,Jaria Janjail,10:40,,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,1.0,Jaria Janjail,,11:40,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,2.0,Purbadhala,11:56,11:56,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,3.0,Jhalshuka,12:07,12:07,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,4.0,Shyamganj Jn,12:21,12:21,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,5.0,Gauripur Jn,12:36,12:36,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,6.0,Mymensingh,13:25,13:25,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,7.0,Fatemanagar,13:45,13:45,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,8.0,Aulianagar,14:06,14:06,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,9.0,Dhala,14:15,14:15,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,10.0,Gafargaon,14:30,14:30,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,11.0,Mashakhali,14:44,14:44,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,12.0,Kaoraid,15:01,15:01,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,13.0,Satkhamair,15:21,15:21,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,14.0,Shripur,15:38,15:38,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,15.0,Rajendrapur,15:58,15:58,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,16.0,Joydebpur,16:20,16:20,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,17.0,Tongi Jn,16:44,16:44,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,18.0,Dhaka Airport,16:56,16:56,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,19.0,Tejgaon,17:14,17:14,1.0,29.0
50,Balaka Commuter,Jaria Janjail,Dhaka,,20.0,Dhaka,17:30,,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,1.0,Dhaka,,15:40,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,2.0,Tejgaon,15:53,15:53,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,3.0,Dhaka Airport,16:10,16:10,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,4.0,Tongi Jn,16:21,16:21,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,5.0,Joydebpur,16:41,16:41,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,6.0,Shripur,17:12,17:12,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,7.0,Kaoraid,17:47,17:47,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,8.0,Mashakhali,18:08,18:08,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,9.0,Gafargaon,18:22,18:22,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,10.0,Dhala,18:39,18:39,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,11.0,Aulianagar,18:49,18:49,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,12.0,Fatemanagar,19:04,19:04,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,13.0,Mymensingh,19:28,19:28,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,14.0,Bidyaganj,20:13,20:13,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,15.0,Piyarpur,20:31,20:31,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,16.0,Narundi,20:46,20:46,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,17.0,Nandina,20:59,20:59,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,18.0,Jamalpur,21:14,21:14,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,19.0,Melandaha,21:32,21:32,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,20.0,Durmut,21:44,21:44,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,21.0,Islampur,21:55,21:55,1.0,29.0
51,Jamalpur Commuter,Dhaka,Dewanganj Bazar,,22.0,Dewanganj Bazar,22:20,,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,1.0,Dewanganj Bazar,,05:00,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,2.0,Islampur,05:16,05:16,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,3.0,Durmut,05:27,05:27,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,4.0,Melandaha,05:39,05:39,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,5.0,Jamalpur,05:58,05:58,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,6.0,Nandina,06:13,06:13,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,7.0,Narundi,06:27,06:27,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,8.0,Piyarpur,06:40,06:40,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,9.0,Bidyaganj,06:56,06:56,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,10.0,Mymensingh,07:23,07:23,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,11.0,Aulianagar,07:54,07:54,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,12.0,Dhala,08:03,08:03,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,13.0,Gafargaon,08:18,08:18,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,14.0,Mashakhali,08:32,08:32,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,15.0,Kaoraid,08:47,08:47,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,16.0,Shripur,09:25,09:25,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,17.0,Joydebpur,09:53,09:53,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,18.0,Tongi Jn,10:15,10:15,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,19.0,Dhaka Airport,10:25,10:25,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,20.0,Tejgaon,10:40,10:40,1.0,29.0
52,Jamalpur Commuter,Dewanganj Bazar,Dhaka,,21.0,Dhaka,10:50,,1.0,29.0
53,Betna Commuter,Khulna,Benapole,Tuesday,1.0,Khulna,,06:15,1.0,29.0
53,Betna Commuter,Khulna,Benapole,Tuesday,2.0,Daulatpur,06:29,06:29,1.0,29.0
53,Betna Commuter,Khulna,Benapole,Tuesday,3.0,Noapara,06:54,06:54,1.0,29.0
53,Betna Commuter,Khulna,Benapole,Tuesday,4.0,Singia Jn,07:10,07:10,1.0,29.0
53,Betna Commuter,Khulna,Benapole,Tuesday,5.0,Jashore,07:29,07:29,1.0,29.0
53,Betna Commuter,Khulna,Benapole,Tuesday,6.0,Jhikargacha,07:50,07:50,1.0,29.0
53,Betna Commuter,Khulna,Benapole,Tuesday,7.0,Navaron,08:10,08:10,1.0,29.0
53,Betna Commuter,Khulna,Benapole,Tuesday,8.0,Benapole,08:30,,1.0,29.0
54,Betna Commuter,Benapole,Khulna,Tuesday,1.0,Benapole,,17:00,1.0,29.0
54,Betna Commuter,Benapole,Khulna,Tuesday,2.0,Navaron,17:17,17:17,1.0,29.0
54,Betna Commuter,Benapole,Khulna,Tuesday,3.0,Jhikargacha,17:37,17:37,1.0,29.0
54,Betna Commuter,Benapole,Khulna,Tuesday,4.0,Jashore,18:00,18:00,1.0,29.0
54,Betna Commuter,Benapole,Khulna,Tuesday,5.0,Singia Jn,18:18,18:18,1.0,29.0
54,Betna Commuter,Benapole,Khulna,Tuesday,6.0,Noapara,18:34,18:34,1.0,29.0
54,Betna Commuter,Benapole,Khulna,Tuesday,7.0,Daulatpur,19:00,19:00,1.0,29.0
54,Betna Commuter,Benapole,Khulna,Tuesday,8.0,Khulna,19:30,,1.0,29.0
55,Bhowal Mail,Dhaka,Dewanganj Bazar,,1.0,Dhaka,,20:15,1.0,29.0
55,Bhowal Mail,Dhaka,Dewanganj Bazar,,2.0,Tejgaon,20:28,20:28,1.0,29.0
55,Bhowal Mail,Dhaka,Dewanganj Bazar,,3.0,Dhaka Cantonment,20:39,20:39,1.0,29.0
55,Bhowal Mail,Dhaka,Dewanganj Bazar,,4.0,Dhaka Airport,20:50,20:50,1.0,29.0
55,Bhowal Mail,Dhaka,Dewanganj Bazar,,5.0,Tongi Jn,21:02,21:02,1.0,29.0
55,Bhowal Mail,Dhaka,Dewanganj Bazar,,6.0,Joydebpur,21:25,21:25,1.0,29.0
55,Bhowal Mail,Dhaka,Dewanganj Bazar,,7.0,Rajendrapur,22:02,22:02,1.0,29.0
55,Bhowal Mail,Dhaka,Dewanganj Bazar,,8.0,Shripur,22:31,22:31,1.0,29.0
55,Bhowal Mail,Dhaka,Dewanganj Bazar,,9.0,Kaoraid,23:04,23:04,1.0,29.0
55,Bhowal Mail,Dhaka,Dewanganj Bazar,,10.0,Gafargaon,23:30,23:30,1.0,29.0
43,Mahua Commuter,Dhaka,Mohanganj,,1.0,Dhaka,,08:15,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,2.0,Tejgaon,08:28,08:28,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,3.0,Dhaka Airport,08:46,08:46,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,4.0,Tongi Jn,08:57,08:57,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,5.0,Joydebpur,09:15,09:15,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,6.0,Bhowal Gazipur,09:25,09:25,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,7.0,Rajendrapur,09:42,09:42,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,8.0,Shripur,10:03,10:03,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,9.0,Kaoraid,10:47,10:47,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,10.0,Mashakhali,11:02,11:02,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,11.0,Gafargaon,11:21,11:21,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,12.0,Aulianagar,11:42,11:42,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,13.0,Ahmadbari,11:54,11:54,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,14.0,Fatemanagar,12:03,12:03,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,15.0,Mymensingh,12:42,12:42,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,16.0,Gauripur Jn,13:13,13:13,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,17.0,Shyamganj Jn,13:25,13:25,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,18.0,Netrokona,13:45,13:45,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,19.0,Netrokona Court,13:52,13:52,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,20.0,Thakurakona,14:10,14:10,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,21.0,Barhatta,14:22,14:22,1.0,28.0
43,Mahua Commuter,Dhaka,Mohanganj,,22.0,Mohanganj,14:45,,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,1.0,Mohanganj,,15:15,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,2.0,Barhatta,15:31,15:31,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,3.0,Thakurakona,15:43,15:43,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,4.0,Netrokona Court,15:57,15:57,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,5.0,Netrokona,16:06,16:06,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,6.0,Shyamganj Jn,16:29,16:29,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,7.0,Gauripur Jn,16:56,16:56,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,8.0,Mymensingh,17:45,17:45,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,9.0,Fatemanagar,18:07,18:07,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,10.0,Ahmadbari,18:16,18:16,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,11.0,Aulianagar,18:28,18:28,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,12.0,Gafargaon,18:52,18:52,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,13.0,Mashakhali,19:13,19:13,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,14.0,Kaoraid,19:29,19:29,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,15.0,Satkhamair,20:00,20:00,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,16.0,Shripur,20:17,20:17,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,17.0,Joydebpur,21:13,21:13,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,18.0,Tongi Jn,21:43,21:43,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,19.0,Dhaka Airport,21:53,21:53,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,20.0,Tejgaon,22:12,22:12,1.0,28.0
44,Mahua Commuter,Mohanganj,Dhaka,,21.0,Dhaka,22:25,,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,1.0,Noakhali,,07:30,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,2.0,Harinarayanpur,07:37,07:37,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,3.0,Maizdee Court,07:42,07:42,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,4.0,Maizdee,07:50,07:50,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,5.0,Choumuhani,08:02,08:02,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,6.0,Bajra,08:13,08:13,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,7.0,Sonaimuri,08:24,08:24,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,8.0,Bipulashar,08:34,08:34,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,9.0,Nathertua,08:43,08:43,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,10.0,Khila,08:55,08:55,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,11.0,Doulatganj,09:09,09:09,1.0,28.0
45,Samotat Mail,Noakhali,Laksam Jn,,12.0,Laksam Jn,09:20,,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,1.0,Laksam Jn,,18:00,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,2.0,Doulatganj,18:07,18:07,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,3.0,Khila,18:22,18:22,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,4.0,Nathertua,18:33,18:33,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,5.0,Bipulashar,18:44,18:44,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,6.0,Sonaimuri,18:55,18:55,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,7.0,Bajra,19:07,19:07,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,8.0,Choumuhani,19:19,19:19,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,9.0,Maizdee,19:32,19:32,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,10.0,Maizdee Court,19:42,19:42,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,11.0,Harinarayanpur,19:47,19:47,1.0,28.0
46,Samotat Mail,Laksam Jn,Noakhali,,12.0,Noakhali,19:55,,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,1.0,Dhaka,,05:40,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,2.0,Tejgaon,05:53,05:53,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,3.0,Dhaka Airport,06:10,06:10,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,4.0,Tongi Jn,06:20,06:20,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,5.0,Joydebpur,06:38,06:38,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,6.0,Shripur,07:14,07:14,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,7.0,Kaoraid,07:46,07:46,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,8.0,Mashakhali,08:02,08:02,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,9.0,Gafargaon,08:18,08:18,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,10.0,Mymensingh,09:20,09:20,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,11.0,Bidyaganj,09:41,09:41,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,12.0,Piyarpur,09:54,09:54,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,13.0,Narundi,10:07,10:07,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,14.0,Nandina,10:20,10:20,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,15.0,Jamalpur,10:35,10:35,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,16.0,Melandaha,10:53,10:53,1.0,28.0
47,Dewanganj Commuter,Dhaka,Dewanganj Bazar,,17.0,Durmut,11:05,11:05,1.0,28.0
